ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	PresentationSequence	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	SaccadicAmplitude	AbsoluteSaccadicDirection	RelativeSaccadicDirection	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
2018-11-07	3.4.8	Standard gaze following	New test	26	Rec 26	2018-11-07	67907	1920 x 1080		I-VT filter														9	09:28:45.922	1541579393835566															0			Unclassified	4						1	1078	-281	1122	-305	1100	-293			288,58	365,37	300,28	371,76	294,43	368,57	213,97	172,06	615,92	261,99	169,80	613,31					639,01	639,01	4,08	4,20	0	0				
2018-11-07	3.4.8	Standard gaze following	New test	26	Rec 26	2018-11-07	67907	1920 x 1080		I-VT filter														18	09:28:45.930	1541579393843897															0		1	Saccade	108						2	1078	-234	1111	-255	1094	-244			288,38	352,67	297,22	358,39	292,80	355,53	213,99	172,03	615,84	262,02	169,78	613,29					638,93	638,93	4,05	4,13	0	0				
2018-11-07	3.4.8	Standard gaze following	New test	26	Rec 26	2018-11-07	67907	1920 x 1080		I-VT filter														26	09:28:45.938	1541579393852250															0		1	Saccade	108						3	959	-14	983	-66	971	-40			256,73	293,72	262,97	307,78	259,85	300,75	213,94	171,94	615,64	261,96	169,74	613,19					638,71	638,71	4,04	4,10	0	0				
2018-11-07	3.4.8	Standard gaze following	New test	26	Rec 26	2018-11-07	67907	1920 x 1080		I-VT filter														34	09:28:45.947	1541579393860610															0		1	Saccade	108						4	869	186	840	142	854	164			232,61	240,10	224,70	251,82	228,66	245,96	213,84	171,85	615,63	261,80	169,62	612,98					638,68	638,68	4,00	4,09	0	0				
2018-11-07	3.4.8	Standard gaze following	New test	26	Rec 26	2018-11-07	67907	1920 x 1080		I-VT filter														43	09:28:45.955	1541579393868965															0		1	Saccade	108						5	767	314	759	227	763	270			205,20	205,58	203,17	229,02	204,18	217,30	213,74	171,75	615,60	261,62	169,49	612,91					638,63	638,63	4,03	3,97	0	0				
2018-11-07	3.4.8	Standard gaze following	New test	26	Rec 26	2018-11-07	67907	1920 x 1080		I-VT filter														51	09:28:45.963	1541579393877235															0		1	Saccade	108						6	706	417	697	331	701	374			189,04	177,88	186,57	201,17	187,80	189,52	213,64	171,72	615,75	261,50	169,37	612,87					638,77	638,77	4,03	4,05	0	0				
2018-11-07	3.4.8	Standard gaze following	New test	26	Rec 26	2018-11-07	67907	1920 x 1080		I-VT filter														59	09:28:45.972	1541579393885548															0		1	Saccade	108						7	618	537	648	524	633	530			165,51	145,72	173,29	149,29	169,40	147,50	213,57	171,56	615,67	261,39	169,25	612,97					638,64	638,64	3,96	4,22	0	0				
2018-11-07	3.4.8	Standard gaze following	New test	26	Rec 26	2018-11-07	67907	1920 x 1080		I-VT filter														68	09:28:45.980	1541579393893924															0		1	Saccade	108						8	548	746	595	691	571	718			146,54	89,66	159,16	104,35	152,85	97,00	213,47	171,48	615,85	261,28	169,10	612,93					638,80	638,80	3,96	4,21	0	0				
2018-11-07	3.4.8	Standard gaze following	New test	26	Rec 26	2018-11-07	67907	1920 x 1080		I-VT filter														76	09:28:45.988	1541579393902280															0		1	Saccade	108						9	493	843	518	795	505	819			131,88	63,76	138,68	76,41	135,28	70,09	213,42	171,35	615,79	261,21	168,98	612,96					638,70	638,70	4,00	4,14	0	0				
2018-11-07	3.4.8	Standard gaze following	New test	26	Rec 26	2018-11-07	67907	1920 x 1080		I-VT filter														84	09:28:45.997	1541579393910635															0		1	Saccade	108						10	507	825	497	810	502	817			135,72	68,45	132,95	72,56	134,34	70,51	213,34	171,32	615,80	261,20	168,95	612,93					638,71	638,71	4,01	4,15	0	0				
