ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	PresentationSequence	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	SaccadicAmplitude	AbsoluteSaccadicDirection	RelativeSaccadicDirection	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														15	12:13:27.525	1540898051093671															0			Unclassified	96						1																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														23	12:13:27.533	1540898051102047															0			Unclassified	96						2																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														32	12:13:27.541	1540898051110394															0			Unclassified	96						3																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														40	12:13:27.550	1540898051118749															0			Unclassified	96						4																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														48	12:13:27.558	1540898051127015															0			Unclassified	96						5																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														57	12:13:27.566	1540898051135356															0			Unclassified	96						6																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														65	12:13:27.575	1540898051143711															0			Unclassified	96						7																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														74	12:13:27.583	1540898051152065															0			Unclassified	96						8																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														82	12:13:27.591	1540898051160346															0			Unclassified	96						9																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														90	12:13:27.600	1540898051168663															0			Unclassified	96						10																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														98	12:13:27.608	1540898051177022															0			Unclassified	96						11																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														107	12:13:27.616	1540898051185385															0			Unclassified	96						12																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														115	12:13:27.625	1540898051193736															0			Unclassified	17						13	1221	517	1242	625	1231	571			326,66	151,22	332,39	122,15	329,53	136,68	210,25	245,30	529,95	258,28	227,27	504,98					589,81	589,81	4,98	4,41	0	0				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														123	12:13:27.633	1540898051201993															0			Unclassified	17						14	1218	537	1252	630	1235	583			325,91	145,75	335,01	120,78	330,46	133,27	210,31	242,74	530,45	258,29	224,85	505,87					589,03	589,03	4,99	4,37	0	0				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														132	12:13:27.641	1540898051210320															0			Unclassified	208						15																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														140	12:13:27.650	1540898051218693															0			Unclassified	208						16																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														148	12:13:27.658	1540898051227046															0			Unclassified	208						17																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														157	12:13:27.666	1540898051235331															0			Unclassified	208						18																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														165	12:13:27.675	1540898051243664															0			Unclassified	208						19																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														173	12:13:27.683	1540898051252006															0			Unclassified	208						20																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														182	12:13:27.691	1540898051260362															0			Unclassified	208						21																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														190	12:13:27.700	1540898051268716															0			Unclassified	208						22																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														198	12:13:27.708	1540898051276982															0			Unclassified	208						23																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														207	12:13:27.716	1540898051285337															0			Unclassified	208						24																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														215	12:13:27.725	1540898051293673															0			Unclassified	208						25																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														223	12:13:27.733	1540898051302030															0			Unclassified	208						26																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														232	12:13:27.741	1540898051310384															0			Unclassified	208						27																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														240	12:13:27.750	1540898051318653															0			Unclassified	208						28																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														248	12:13:27.758	1540898051326966															0			Unclassified	208						29																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														257	12:13:27.766	1540898051335348															0			Unclassified	208						30																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														265	12:13:27.775	1540898051343699															0			Unclassified	208						31																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														273	12:13:27.783	1540898051352059															0			Unclassified	208						32																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														282	12:13:27.791	1540898051360324															0			Unclassified	208						33																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														290	12:13:27.800	1540898051368658															0			Unclassified	208						34																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														298	12:13:27.808	1540898051377012															0			Unclassified	208						35																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														307	12:13:27.816	1540898051385367															0			Unclassified	208						36																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														315	12:13:27.825	1540898051393651															0			Unclassified	208						37																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														323	12:13:27.833	1540898051401969															0			Unclassified	208						38																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														332	12:13:27.841	1540898051410321															0			Unclassified	208						39																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														340	12:13:27.850	1540898051418682															0			Unclassified	8						40	1374	541	1253	588	1313	564			367,65	144,82	335,21	132,19	351,43	138,51	215,30	217,56	547,62	259,71	202,54	512,39					592,71	592,71	4,28	3,82	0	0				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														348	12:13:27.858	1540898051427038															0		1	Saccade	25						41	1339	537	1270	629	1304	583			358,26	145,70	339,97	121,08	349,11	133,39	216,11	217,78	549,44	260,48	202,42	513,19					594,38	594,38	4,28	3,93	0	0				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														357	12:13:27.866	1540898051435315															0		1	Saccade	25						42																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														365	12:13:27.875	1540898051443620															0		1	Saccade	25						43																			-34,01										4	4				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														373	12:13:27.883	1540898051451997															0			Unclassified	8						44	1266	494	1235	633	1250	563			338,78	157,32	330,45	120,04	334,61	138,68	219,03	210,76	538,09	264,10	207,48	526,89					580,96	580,96	3,49	3,60	0	0				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														382	12:13:27.891	1540898051460348															0		2	Saccade	8						45	1285	550	1249	568	1267	559			343,93	142,37	334,13	137,54	339,03	139,95	220,07	210,66	538,98	265,79	211,13	535,73					581,66	581,66	3,85	3,68	0	0				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														390	12:13:27.900	1540898051468705															0	1		Fixation	92						46	1306	516	1277	580	1291	548			349,39	151,29	341,83	134,16	345,61	142,72	221,15	219,01	557,97	266,88	211,16	536,57					602,30	602,30	4,06	3,87	0	0				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														398	12:13:27.908	1540898051476974															0	1		Fixation	92						47	1284	540	1270	594	1277	567			343,54	144,86	339,75	130,46	341,64	137,66	222,33	218,77	558,46	268,02	211,21	537,38					602,57	602,57	4,04	3,83	0	0				
2018-10-30	3.4.8	Standard gaze following	New test	16	Rec 16	2018-10-30	72818	1920 x 1080		I-VT filter														407	12:13:27.916	1540898051485306															0	1		Fixation	92						48	1287	570	1266	559	1276	564			344,50	136,98	338,79	139,82	341,65	138,40	223,54	218,40	558,56	269,21	211,28	538,19					602,44	602,44	4,30	3,82	0	0				
