ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	PresentationSequence	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	SaccadicAmplitude	AbsoluteSaccadicDirection	RelativeSaccadicDirection	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
2018-11-14	3.4.8	Standard gaze following	New test	33	Rec 32	2018-11-14	70970	1920 x 1080		I-VT filter														9	12:03:31.233	1542193501147886															0			Unclassified	1112						1																			-34,01										4	4				
2018-11-14	3.4.8	Standard gaze following	New test	33	Rec 32	2018-11-14	70970	1920 x 1080		I-VT filter														18	12:03:31.241	1542193501156170															0			Unclassified	1112						2																			-34,01										4	4				
2018-11-14	3.4.8	Standard gaze following	New test	33	Rec 32	2018-11-14	70970	1920 x 1080		I-VT filter														26	12:03:31.250	1542193501164495															0			Unclassified	1112						3																			-34,01										4	4				
2018-11-14	3.4.8	Standard gaze following	New test	33	Rec 32	2018-11-14	70970	1920 x 1080		I-VT filter														34	12:03:31.258	1542193501172843															0			Unclassified	1112						4																			-34,01										4	4				
2018-11-14	3.4.8	Standard gaze following	New test	33	Rec 32	2018-11-14	70970	1920 x 1080		I-VT filter														43	12:03:31.266	1542193501181203															0			Unclassified	1112						5																			-34,01										4	4				
2018-11-14	3.4.8	Standard gaze following	New test	33	Rec 32	2018-11-14	70970	1920 x 1080		I-VT filter														51	12:03:31.275	1542193501189570															0			Unclassified	1112						6																			-34,01										4	4				
2018-11-14	3.4.8	Standard gaze following	New test	33	Rec 32	2018-11-14	70970	1920 x 1080		I-VT filter														59	12:03:31.283	1542193501197829															0			Unclassified	1112						7																			-34,01										4	4				
2018-11-14	3.4.8	Standard gaze following	New test	33	Rec 32	2018-11-14	70970	1920 x 1080		I-VT filter														68	12:03:31.291	1542193501206177															0			Unclassified	1112						8																			-34,01										4	4				
2018-11-14	3.4.8	Standard gaze following	New test	33	Rec 32	2018-11-14	70970	1920 x 1080		I-VT filter														76	12:03:31.300	1542193501214519															0			Unclassified	1112						9																			-34,01										4	4				
2018-11-14	3.4.8	Standard gaze following	New test	33	Rec 32	2018-11-14	70970	1920 x 1080		I-VT filter														84	12:03:31.308	1542193501222874															0			Unclassified	1112						10																			-34,01										4	4				
