ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	PresentationSequence	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	SaccadicAmplitude	AbsoluteSaccadicDirection	RelativeSaccadicDirection	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
2018-10-31	3.4.8	Standard gaze following	New test	19	Rec 18	2018-10-31	68831	1920 x 1080		I-VT filter														14	11:48:35.272	1540982961648450															0			Unclassified	4						1	250	1029	132	1068	191	1048			67,00	13,80	35,27	3,15	51,13	8,48	200,21	207,33	579,71	245,80	202,26	578,60					618,96	618,96	3,47	3,63	0	0				
2018-10-31	3.4.8	Standard gaze following	New test	19	Rec 18	2018-10-31	68831	1920 x 1080		I-VT filter														22	11:48:35.280	1540982961656728															0			Unclassified	58						2	235	1029	158	1070	196	1049			62,77	13,73	42,17	2,60	52,47	8,17	200,12	207,24	579,77	245,71	202,15	578,58					618,99	618,99	3,51	3,66	0	0				
2018-10-31	3.4.8	Standard gaze following	New test	19	Rec 18	2018-10-31	68831	1920 x 1080		I-VT filter														30	11:48:35.288	1540982961665070															0			Unclassified	58						3	242	1031	148	1062	195	1046			64,78	13,14	39,49	4,93	52,14	9,04	200,04	207,15	579,84	245,62	202,05	578,57					619,02	619,02	3,47	3,63	0	0				
2018-10-31	3.4.8	Standard gaze following	New test	19	Rec 18	2018-10-31	68831	1920 x 1080		I-VT filter														39	11:48:35.297	1540982961673397															0			Unclassified	58						4	234	1033	142	1067	188	1050			62,60	12,75	37,89	3,61	50,25	8,18	199,95	207,06	579,91	245,54	201,93	578,50					619,05	619,05	3,49	3,64	0	0				
2018-10-31	3.4.8	Standard gaze following	New test	19	Rec 18	2018-10-31	68831	1920 x 1080		I-VT filter														47	11:48:35.305	1540982961681764															0			Unclassified	58						5	244	1020	151	1063	197	1041			65,30	15,99	40,54	4,65	52,92	10,32	199,88	206,95	579,91	245,45	201,83	578,50					619,02	619,02	3,47	3,66	0	0				
2018-10-31	3.4.8	Standard gaze following	New test	19	Rec 18	2018-10-31	68831	1920 x 1080		I-VT filter														55	11:48:35.314	1540982961690119															0			Unclassified	58						6	248	1027	156	1065	202	1046			66,49	14,11	41,72	4,12	54,11	9,11	199,80	206,83	579,92	245,37	201,72	578,44					618,99	618,99	3,47	3,63	0	0				
2018-10-31	3.4.8	Standard gaze following	New test	19	Rec 18	2018-10-31	68831	1920 x 1080		I-VT filter														64	11:48:35.322	1540982961698387															0			Unclassified	58						7	241	1034	155	1064	198	1049			64,60	12,29	41,41	4,18	53,00	8,24	199,72	206,73	579,94	245,29	201,62	578,43					618,98	618,98	3,46	3,66	0	0				
2018-10-31	3.4.8	Standard gaze following	New test	19	Rec 18	2018-10-31	68831	1920 x 1080		I-VT filter														72	11:48:35.330	1540982961706709															0			Unclassified	58						8	245	1031	154	1076	199	1053			65,64	13,08	41,25	1,08	53,45	7,08	199,64	206,64	580,00	245,22	201,51	578,36					619,01	619,01	3,47	3,66	0	0				
2018-10-31	3.4.8	Standard gaze following	New test	19	Rec 18	2018-10-31	68831	1920 x 1080		I-VT filter														80	11:48:35.338	1540982961715079															0		1	Saccade	8						9	251	1014	170	1059	210	1036			67,21	17,75	45,48	5,61	56,34	11,68	199,59	206,53	579,98	245,17	201,41	578,30					618,95	618,95	3,49	3,64	0	0				
2018-10-31	3.4.8	Standard gaze following	New test	19	Rec 18	2018-10-31	68831	1920 x 1080		I-VT filter														89	11:48:35.347	1540982961723431															0	1		Fixation	475						10	287	1016	196	1054	241	1035			76,76	17,10	52,43	6,92	64,59	12,01	199,54	206,44	580,04	245,11	201,33	578,27					618,98	618,98	3,48	3,69	0	0				
